ano,dia,mes,casamentos
2004,10,Outubro,62
2004,10,Novembro,45
2004,10,Dezembro,94
2004,11,Janeiro,21
2004,11,Fevereiro,31
2004,11,Março,47
2004,11,Abril,27
2004,11,Maio,37
2004,11,Junho,94
2004,11,Julho,101
2004,11,Agosto,79
2004,11,Setembro,1147
2004,11,Outubro,49
2004,11,Novembro,53
2004,11,Dezembro,272
2004,12,Janeiro,40
2004,12,Fevereiro,55
2004,12,Março,79
2004,12,Abril,53
2004,12,Maio,48
2004,12,Junho,783
2004,12,Julho,52
2004,12,Agosto,113
2004,12,Setembro,181
2004,12,Outubro,34
2004,12,Novembro,74
2004,12,Dezembro,21
2004,13,Janeiro,25
2004,13,Fevereiro,44
2004,13,Março,178
2004,13,Abril,49
2004,13,Maio,121
2004,13,Junho,97
2004,13,Julho,32
2004,13,Agosto,85
2004,13,Setembro,52
2004,13,Outubro,30
2004,13,Novembro,187
2004,13,Dezembro,48
2004,14,Janeiro,32
2004,14,Fevereiro,420
2004,14,Março,25
2004,14,Abril,65
2004,14,Maio,107
2004,14,Junho,70
2004,14,Julho,42
2004,14,Agosto,1158
2004,14,Setembro,53
2004,14,Outubro,53
2004,14,Novembro,18
2004,14,Dezembro,47
2004,15,Janeiro,65
2004,15,Fevereiro,17
2004,15,Março,38
2004,15,Abril,68
2004,15,Maio,749
2004,15,Junho,48
2004,15,Julho,62
2004,15,Agosto,329
2004,15,Setembro,63
2004,15,Outubro,89
2004,15,Novembro,38
2004,15,Dezembro,53
2004,16,Janeiro,65
2004,16,Fevereiro,60
2004,16,Março,28
2004,16,Abril,97
2004,16,Maio,82
2004,16,Junho,51
2004,16,Julho,149
2004,16,Agosto,94
2004,16,Setembro,60
2004,16,Outubro,454
2004,16,Novembro,33
2004,16,Dezembro,60
2004,17,Janeiro,120
2004,17,Fevereiro,40
2004,17,Março,37
2004,17,Abril,578
2004,17,Maio,40
2004,17,Junho,43
2004,17,Julho,912
2004,17,Agosto,57
2004,17,Setembro,118
2004,17,Outubro,46
2004,17,Novembro,32
2004,17,Dezembro,132
2004,18,Janeiro,10
2004,18,Fevereiro,31
2004,18,Março,48
2004,18,Abril,55
2004,18,Maio,45
2004,18,Junho,103
2004,18,Julho,133
2004,18,Agosto,73
2004,18,Setembro,1098
2004,18,Outubro,38
2004,18,Novembro,40
2004,18,Dezembro,521
2004,19,Janeiro,34
2004,19,Fevereiro,46
2004,19,Março,95
2004,19,Abril,51
2004,19,Maio,45
2004,19,Junho,628
2004,19,Julho,51
2004,19,Agosto,75
2004,19,Setembro,140
2004,19,Outubro,32
2004,19,Novembro,76
2004,19,Dezembro,50
2004,20,Janeiro,39
2004,20,Fevereiro,91
2004,20,Março,358
2004,20,Abril,61
2004,20,Maio,60
2004,20,Junho,93
2004,20,Julho,42
2004,20,Agosto,181
2004,20,Setembro,55
2004,20,Outubro,27
2004,20,Novembro,218
2004,20,Dezembro,98
2004,21,Janeiro,37
2004,21,Fevereiro,148
2004,21,Março,42
2004,21,Abril,43
2004,21,Maio,114
2004,21,Junho,41
2004,21,Julho,46
2004,21,Agosto,960
2004,21,Setembro,50
2004,21,Outubro,36
2004,21,Novembro,16
2004,21,Dezembro,70
2004,22,Janeiro,59
2004,22,Fevereiro,13
2004,22,Março,38
2004,22,Abril,47
2004,22,Maio,754
2004,22,Junho,42
2004,22,Julho,68
2004,22,Agosto,205
2004,22,Setembro,40
2004,22,Outubro,95
2004,22,Novembro,38
2004,22,Dezembro,75
2004,23,Janeiro,40
2004,23,Fevereiro,36
2004,23,Março,41
2004,23,Abril,81
2004,23,Maio,71
2004,23,Junho,40
2004,23,Julho,134
2004,23,Agosto,59
2004,23,Setembro,61
2004,23,Outubro,384
2004,23,Novembro,35
2004,23,Dezembro,117
2004,24,Janeiro,112
2004,24,Fevereiro,2
2004,24,Março,33
2004,24,Abril,478
2004,24,Maio,38
2004,24,Junho,56
2004,24,Julho,1164
2004,24,Agosto,60
2004,24,Setembro,111
2004,24,Outubro,26
2004,24,Novembro,32
2004,24,Dezembro,5
2004,25,Janeiro,8
2004,25,Fevereiro,36
2004,25,Março,52
2004,25,Abril,50
2004,25,Maio,59
2004,25,Junho,101
2004,25,Julho,205
2004,25,Agosto,73
2004,25,Setembro,906
2004,25,Outubro,41
2004,25,Novembro,31
2004,25,Dezembro,24
2004,26,Janeiro,48
2004,26,Fevereiro,60
2004,26,Março,89
2004,26,Abril,42
2004,26,Maio,51
2004,26,Junho,634
2004,26,Julho,42
2004,26,Agosto,79
2004,26,Setembro,105
2004,26,Outubro,31
2004,26,Novembro,89
2004,26,Dezembro,94
2004,27,Janeiro,42
2004,27,Fevereiro,97
2004,27,Março,321
2004,27,Abril,34
2004,27,Maio,64
2004,27,Junho,72
2004,27,Julho,57
2004,27,Agosto,128
2004,27,Setembro,53
2004,27,Outubro,35
2004,27,Novembro,238
2004,27,Dezembro,78
2004,28,Janeiro,38
2004,28,Fevereiro,163
2004,28,Março,21
2004,28,Abril,34
2004,28,Maio,111
2004,28,Junho,49
2004,28,Julho,54
2004,28,Agosto,909
2004,28,Setembro,45
2004,28,Outubro,50
2004,28,Novembro,18
2004,28,Dezembro,64
2004,29,Janeiro,39
2004,29,Fevereiro,24
2004,29,Março,39
2004,29,Abril,37
2004,29,Maio,692
2004,29,Junho,28
2004,29,Julho,63
2004,29,Agosto,158
2004,29,Setembro,51
2004,29,Outubro,105
2004,29,Novembro,37
2004,29,Dezembro,92
2004,30,Janeiro,81
2004,30,Fevereiro,NA
2004,30,Março,36
2004,30,Abril,98
2004,30,Maio,68
2004,30,Junho,29
2004,30,Julho,154
2004,30,Agosto,57
2004,30,Setembro,57
2004,30,Outubro,316
2004,30,Novembro,42
2004,30,Dezembro,136
2004,31,Janeiro,131
2004,31,Fevereiro,NA
2004,31,Março,34
2004,31,Abril,NA
2004,31,Maio,46
2004,31,Junho,NA
2004,31,Julho,1391
2004,31,Agosto,34
2004,31,Setembro,NA
2004,31,Outubro,79
2004,31,Novembro,NA
2004,31,Dezembro,29
2005,01,Janeiro,37
2005,01,Fevereiro,13
2005,01,Março,27
2005,01,Abril,50
2005,01,Maio,68
2005,01,Junho,38
2005,01,Julho,97
2005,01,Agosto,109
2005,01,Setembro,19
2005,01,Outubro,726
2005,01,Novembro,5
2005,01,Dezembro,27
2005,02,Janeiro,34
2005,02,Fevereiro,35
2005,02,Março,16
2005,02,Abril,490
2005,02,Maio,47
2005,02,Junho,49
2005,02,Julho,710
2005,02,Agosto,167
2005,02,Setembro,50
2005,02,Outubro,72
2005,02,Novembro,26
2005,02,Dezembro,64
2005,03,Janeiro,45
2005,03,Fevereiro,41
2005,03,Março,35
2005,03,Abril,53
2005,03,Maio,40
2005,03,Junho,107
2005,03,Julho,103
2005,03,Agosto,290
2005,03,Setembro,1122
2005,03,Outubro,56
2005,03,Novembro,42
2005,03,Dezembro,279
2005,04,Janeiro,39
2005,04,Fevereiro,82
2005,04,Março,88
2005,04,Abril,45
2005,04,Maio,41
2005,04,Junho,717
2005,04,Julho,53
2005,04,Agosto,131
2005,04,Setembro,173
2005,04,Outubro,54
2005,04,Novembro,92
2005,04,Dezembro,23
2005,05,Janeiro,58
2005,05,Fevereiro,156
2005,05,Março,280
2005,05,Abril,24
2005,05,Maio,52
2005,05,Junho,70
2005,05,Julho,48
2005,05,Agosto,135
2005,05,Setembro,66
2005,05,Outubro,66
2005,05,Novembro,270
2005,05,Dezembro,36
2005,06,Janeiro,77
2005,06,Fevereiro,15
2005,06,Março,21
2005,06,Abril,34
2005,06,Maio,118
2005,06,Junho,56
2005,06,Julho,35
2005,06,Agosto,1241
2005,06,Setembro,46
2005,06,Outubro,55
2005,06,Novembro,22
2005,06,Dezembro,52
2005,07,Janeiro,113
2005,07,Fevereiro,32
2005,07,Março,50
2005,07,Abril,35
2005,07,Maio,707
2005,07,Junho,41
2005,07,Julho,55
2005,07,Agosto,252
2005,07,Setembro,55
2005,07,Outubro,109
2005,07,Novembro,40
2005,07,Dezembro,73
2005,08,Janeiro,280
2005,08,Fevereiro,6
2005,08,Março,35
2005,08,Abril,97
2005,08,Maio,65
2005,08,Junho,40
2005,08,Julho,106
2005,08,Agosto,97
2005,08,Setembro,63
2005,08,Outubro,690
2005,08,Novembro,39
2005,08,Dezembro,103
2005,09,Janeiro,19
2005,09,Fevereiro,33
2005,09,Março,33
2005,09,Abril,309
2005,09,Maio,49
2005,09,Junho,121
2005,09,Julho,741
2005,09,Agosto,69
2005,09,Setembro,139
2005,09,Outubro,61
2005,09,Novembro,34
2005,09,Dezembro,104
2005,10,Janeiro,51
2005,10,Fevereiro,45
2005,10,Março,48
2005,10,Abril,29
2005,10,Maio,43
2005,10,Junho,310
2005,10,Julho,114
2005,10,Agosto,83
2005,10,Setembro,1223
2005,10,Outubro,72
2005,10,Novembro,52
2005,10,Dezembro,326
2005,11,Janeiro,39
2005,11,Fevereiro,70
2005,11,Março,80
2005,11,Abril,44
2005,11,Maio,39
2005,11,Junho,766
2005,11,Julho,59
2005,11,Agosto,102
2005,11,Setembro,149
2005,11,Outubro,58
2005,11,Novembro,91
2005,11,Dezembro,26
2005,12,Janeiro,44
2005,12,Fevereiro,166
2005,12,Março,263
2005,12,Abril,48
2005,12,Maio,60
2005,12,Junho,123
2005,12,Julho,56
2005,12,Agosto,207
2005,12,Setembro,57
2005,12,Outubro,42
2005,12,Novembro,243
2005,12,Dezembro,71
2005,13,Janeiro,27
2005,13,Fevereiro,14
2005,13,Março,19
2005,13,Abril,28
2005,13,Maio,146
2005,13,Junho,69
2005,13,Julho,29
2005,13,Agosto,972
2005,13,Setembro,39
2005,13,Outubro,63
2005,13,Novembro,27
2005,13,Dezembro,29
2005,14,Janeiro,79
2005,14,Fevereiro,176
2005,14,Março,42
2005,14,Abril,48
2005,14,Maio,732
2005,14,Junho,55
2005,14,Julho,84
2005,14,Agosto,486
2005,14,Setembro,45
2005,14,Outubro,110
2005,14,Novembro,32
2005,14,Dezembro,39
2005,15,Janeiro,131
2005,15,Fevereiro,39
2005,15,Março,51
2005,15,Abril,82
2005,15,Maio,83
2005,15,Junho,48
2005,15,Julho,101
2005,15,Agosto,190
2005,15,Setembro,69
2005,15,Outubro,578
2005,15,Novembro,41
2005,15,Dezembro,63
2005,16,Janeiro,13
2005,16,Fevereiro,34
2005,16,Março,30
2005,16,Abril,343
2005,16,Maio,64
2005,16,Junho,62
2005,16,Julho,903
2005,16,Agosto,99
2005,16,Setembro,121
2005,16,Outubro,47
2005,16,Novembro,33
2005,16,Dezembro,113
2005,17,Janeiro,50
2005,17,Fevereiro,30
2005,17,Março,43
2005,17,Abril,31
2005,17,Maio,35
2005,17,Junho,87
2005,17,Julho,112
2005,17,Agosto,93
2005,17,Setembro,1029
2005,17,Outubro,49
2005,17,Novembro,40
2005,17,Dezembro,497
2005,18,Janeiro,40
2005,18,Fevereiro,93
2005,18,Março,112
2005,18,Abril,36
2005,18,Maio,51
2005,18,Junho,675
2005,18,Julho,78
2005,18,Agosto,88
2005,18,Setembro,164
2005,18,Outubro,42
2005,18,Novembro,78
2005,18,Dezembro,54
2005,19,Janeiro,26
2005,19,Fevereiro,136
2005,19,Março,412
2005,19,Abril,39
2005,19,Maio,60
2005,19,Junho,56
2005,19,Julho,45
2005,19,Agosto,149
2005,19,Setembro,74
2005,19,Outubro,43
2005,19,Novembro,230
2005,19,Dezembro,82
2005,20,Janeiro,42
2005,20,Fevereiro,7
2005,20,Março,28
2005,20,Abril,38
2005,20,Maio,113
2005,20,Junho,52
2005,20,Julho,67
2005,20,Agosto,966
2005,20,Setembro,62
2005,20,Outubro,42
2005,20,Novembro,13
2005,20,Dezembro,46
2005,21,Janeiro,82
2005,21,Fevereiro,43
2005,21,Março,64
2005,21,Abril,40
2005,21,Maio,718
2005,21,Junho,54
2005,21,Julho,56
2005,21,Agosto,167
2005,21,Setembro,50
2005,21,Outubro,103
2005,21,Novembro,43
2005,21,Dezembro,77
2005,22,Janeiro,128
2005,22,Fevereiro,28
2005,22,Março,43
2005,22,Abril,102
2005,22,Maio,48
2005,22,Junho,42
2005,22,Julho,114
2005,22,Agosto,69
2005,22,Setembro,63
2005,22,Outubro,419
2005,22,Novembro,32
2005,22,Dezembro,98
2005,23,Janeiro,15
2005,23,Fevereiro,37
2005,23,Março,76
2005,23,Abril,412
2005,23,Maio,42
2005,23,Junho,57
2005,23,Julho,1051
2005,23,Agosto,53
2005,23,Setembro,107
2005,23,Outubro,18
2005,23,Novembro,28
2005,23,Dezembro,94
2005,24,Janeiro,29
2005,24,Fevereiro,44
2005,24,Março,73
2005,24,Abril,187
2005,24,Maio,55
2005,24,Junho,130
2005,24,Julho,164
2005,24,Agosto,54
2005,24,Setembro,933
2005,24,Outubro,40
2005,24,Novembro,51
2005,24,Dezembro,32
2005,25,Janeiro,33
2005,25,Fevereiro,85
2005,25,Março,4
2005,25,Abril,20
2005,25,Maio,80
2005,25,Junho,643
2005,25,Julho,65
2005,25,Agosto,64
2005,25,Setembro,116
2005,25,Outubro,40
2005,25,Novembro,89
2005,25,Dezembro,7
2005,26,Janeiro,28
2005,26,Fevereiro,169
2005,26,Março,58
2005,26,Abril,45
2005,26,Maio,52
2005,26,Junho,65
2005,26,Julho,53
2005,26,Agosto,109
2005,26,Setembro,49
2005,26,Outubro,17
2005,26,Novembro,201
2005,26,Dezembro,18
2005,27,Janeiro,47
2005,27,Fevereiro,13
2005,27,Março,10
2005,27,Abril,46
2005,27,Maio,107
2005,27,Junho,40
2005,27,Julho,65
2005,27,Agosto,837
2005,27,Setembro,49
2005,27,Outubro,34
2005,27,Novembro,12
2005,27,Dezembro,107
2005,28,Janeiro,79
2005,28,Fevereiro,40
2005,28,Março,53
2005,28,Abril,58
2005,28,Maio,716
2005,28,Junho,39
2005,28,Julho,69
2005,28,Agosto,161
2005,28,Setembro,42
2005,28,Outubro,87
2005,28,Novembro,51
2005,28,Dezembro,111
2005,29,Janeiro,135
2005,29,Fevereiro,NA
2005,29,Março,39
2005,29,Abril,106
2005,29,Maio,72
2005,29,Junho,43
2005,29,Julho,147
2005,29,Agosto,60
2005,29,Setembro,40
2005,29,Outubro,318
2005,29,Novembro,28
2005,29,Dezembro,115
2005,30,Janeiro,17
2005,30,Fevereiro,NA
2005,30,Março,50
2005,30,Abril,409
2005,30,Maio,44
2005,30,Junho,48
2005,30,Julho,1286
2005,30,Agosto,78
2005,30,Setembro,130
2005,30,Outubro,36
2005,30,Novembro,75
2005,30,Dezembro,124
2005,31,Janeiro,32
2005,31,Fevereiro,NA
2005,31,Março,56
2005,31,Abril,NA
2005,31,Maio,35
2005,31,Junho,NA
2005,31,Julho,297
2005,31,Agosto,54
2005,31,Setembro,NA
2005,31,Outubro,57
2005,31,Novembro,NA
2005,31,Dezembro,175
2006,01,Janeiro,25
2006,01,Fevereiro,26
2006,01,Março,41
2006,01,Abril,190
2006,01,Maio,24
2006,01,Junho,59
2006,01,Julho,723
2006,01,Agosto,48
2006,01,Setembro,157
2006,01,Outubro,87
2006,01,Novembro,6
2006,01,Dezembro,70
2006,02,Janeiro,48
2006,02,Fevereiro,36
2006,02,Março,33
2006,02,Abril,26
2006,02,Maio,43
2006,02,Junho,130
2006,02,Julho,79
2006,02,Agosto,32
2006,02,Setembro,1249
2006,02,Outubro,39
2006,02,Novembro,35
2006,02,Dezembro,192
2006,03,Janeiro,49
2006,03,Fevereiro,84
2006,03,Março,87
2006,03,Abril,45
2006,03,Maio,52
2006,03,Junho,709
2006,03,Julho,57
2006,03,Agosto,69
2006,03,Setembro,211
2006,03,Outubro,44
2006,03,Novembro,104
2006,03,Dezembro,10
2006,04,Janeiro,43
2006,04,Fevereiro,142
2006,04,Março,273
2006,04,Abril,33
2006,04,Maio,43
2006,04,Junho,62
2006,04,Julho,39
2006,04,Agosto,148
2006,04,Setembro,62
2006,04,Outubro,77
2006,04,Novembro,219
2006,04,Dezembro,55
2006,05,Janeiro,64
2006,05,Fevereiro,12
2006,05,Março,17
2006,05,Abril,49
2006,05,Maio,120
2006,05,Junho,51
2006,05,Julho,37
2006,05,Agosto,1109
2006,05,Setembro,54
2006,05,Outubro,123
2006,05,Novembro,9
2006,05,Dezembro,34
2006,06,Janeiro,130
2006,06,Fevereiro,37
2006,06,Março,50
2006,06,Abril,45
2006,06,Maio,695
2006,06,Junho,57
2006,06,Julho,39
2006,06,Agosto,248
2006,06,Setembro,56
2006,06,Outubro,141
2006,06,Novembro,40
2006,06,Dezembro,49
2006,07,Janeiro,281
2006,07,Fevereiro,29
2006,07,Março,32
2006,07,Abril,104
2006,07,Maio,59
2006,07,Junho,57
2006,07,Julho,137
2006,07,Agosto,63
2006,07,Setembro,58
2006,07,Outubro,736
2006,07,Novembro,38
2006,07,Dezembro,136
2006,08,Janeiro,27
2006,08,Fevereiro,39
2006,08,Março,37
2006,08,Abril,368
2006,08,Maio,56
2006,08,Junho,55
2006,08,Julho,758
2006,08,Agosto,72
2006,08,Setembro,153
2006,08,Outubro,66
2006,08,Novembro,47
2006,08,Dezembro,172
2006,09,Janeiro,52
2006,09,Fevereiro,33
2006,09,Março,42
2006,09,Abril,28
2006,09,Maio,43
2006,09,Junho,112
2006,09,Julho,112
2006,09,Agosto,67
2006,09,Setembro,1132
2006,09,Outubro,58
2006,09,Novembro,33
2006,09,Dezembro,257
2006,10,Janeiro,49
2006,10,Fevereiro,99
2006,10,Março,97
2006,10,Abril,39
2006,10,Maio,54
2006,10,Junho,843
2006,10,Julho,52
2006,10,Agosto,106
2006,10,Setembro,161
2006,10,Outubro,43
2006,10,Novembro,77
2006,10,Dezembro,24
2006,11,Janeiro,44
2006,11,Fevereiro,144
2006,11,Março,224
2006,11,Abril,45
2006,11,Maio,52
2006,11,Junho,72
2006,11,Julho,47
2006,11,Agosto,170
2006,11,Setembro,46
2006,11,Outubro,53
2006,11,Novembro,233
2006,11,Dezembro,39
2006,12,Janeiro,61
2006,12,Fevereiro,20
2006,12,Março,21
2006,12,Abril,78
2006,12,Maio,127
2006,12,Junho,103
2006,12,Julho,39
2006,12,Agosto,1121
2006,12,Setembro,45
2006,12,Outubro,61
2006,12,Novembro,13
2006,12,Dezembro,48
2006,13,Janeiro,56
2006,13,Fevereiro,26
2006,13,Março,33
2006,13,Abril,58
2006,13,Maio,1248
2006,13,Junho,71
2006,13,Julho,46
2006,13,Agosto,268
2006,13,Setembro,46
2006,13,Outubro,92
2006,13,Novembro,34
2006,13,Dezembro,40
2006,14,Janeiro,152
2006,14,Fevereiro,175
2006,14,Março,33
2006,14,Abril,9
2006,14,Maio,72
2006,14,Junho,80
2006,14,Julho,151
2006,14,Agosto,158
2006,14,Setembro,59
2006,14,Outubro,543
2006,14,Novembro,40
2006,14,Dezembro,48
2006,15,Janeiro,9
2006,15,Fevereiro,34
2006,15,Março,37
2006,15,Abril,93
2006,15,Maio,69
2006,15,Junho,56
2006,15,Julho,881
2006,15,Agosto,190
2006,15,Setembro,167
2006,15,Outubro,37
2006,15,Novembro,47
2006,15,Dezembro,131
2006,16,Janeiro,56
2006,16,Fevereiro,40
2006,16,Março,48
2006,16,Abril,8
2006,16,Maio,40
2006,16,Junho,134
2006,16,Julho,107
2006,16,Agosto,94
2006,16,Setembro,1055
2006,16,Outubro,49
2006,16,Novembro,38
2006,16,Dezembro,301
2006,17,Janeiro,30
2006,17,Fevereiro,70
2006,17,Março,97
2006,17,Abril,56
2006,17,Maio,48
2006,17,Junho,685
2006,17,Julho,54
2006,17,Agosto,107
2006,17,Setembro,144
2006,17,Outubro,31
2006,17,Novembro,90
2006,17,Dezembro,27
2006,18,Janeiro,29
2006,18,Fevereiro,155
2006,18,Março,277
2006,18,Abril,63
2006,18,Maio,54
2006,18,Junho,84
2006,18,Julho,54
2006,18,Agosto,179
2006,18,Setembro,69
2006,18,Outubro,42
2006,18,Novembro,178
2006,18,Dezembro,81
2006,19,Janeiro,37
2006,19,Fevereiro,10
2006,19,Março,32
2006,19,Abril,36
2006,19,Maio,100
2006,19,Junho,63
2006,19,Julho,47
2006,19,Agosto,917
2006,19,Setembro,36
2006,19,Outubro,31
2006,19,Novembro,9
2006,19,Dezembro,59
2006,20,Janeiro,102
2006,20,Fevereiro,49
2006,20,Março,53
2006,20,Abril,48
2006,20,Maio,712
2006,20,Junho,41
2006,20,Julho,50
2006,20,Agosto,194
2006,20,Setembro,55
2006,20,Outubro,109
2006,20,Novembro,44
2006,20,Dezembro,88
2006,21,Janeiro,109
2006,21,Fevereiro,39
2006,21,Março,38
2006,21,Abril,105
2006,21,Maio,63
2006,21,Junho,37
2006,21,Julho,128
2006,21,Agosto,68
2006,21,Setembro,50
2006,21,Outubro,380
2006,21,Novembro,25
2006,21,Dezembro,93
2006,22,Janeiro,10
2006,22,Fevereiro,50
2006,22,Março,34
2006,22,Abril,547
2006,22,Maio,47
2006,22,Junho,46
2006,22,Julho,939
2006,22,Agosto,55
2006,22,Setembro,125
2006,22,Outubro,28
2006,22,Novembro,33
2006,22,Dezembro,148
2006,23,Janeiro,31
2006,23,Fevereiro,48
2006,23,Março,28
2006,23,Abril,50
2006,23,Maio,34
2006,23,Junho,110
2006,23,Julho,133
2006,23,Agosto,68
2006,23,Setembro,834
2006,23,Outubro,40
2006,23,Novembro,44
2006,23,Dezembro,213
2006,24,Janeiro,39
2006,24,Fevereiro,99
2006,24,Março,67
2006,24,Abril,66
2006,24,Maio,58
2006,24,Junho,658
2006,24,Julho,54
2006,24,Agosto,64
2006,24,Setembro,99
2006,24,Outubro,25
2006,24,Novembro,113
2006,24,Dezembro,5
2006,25,Janeiro,46
2006,25,Fevereiro,171
2006,25,Março,330
2006,25,Abril,20
2006,25,Maio,47
2006,25,Junho,66
2006,25,Julho,57
2006,25,Agosto,123
2006,25,Setembro,49
2006,25,Outubro,42
2006,25,Novembro,184
2006,25,Dezembro,1
2006,26,Janeiro,43
2006,26,Fevereiro,13
2006,26,Março,16
2006,26,Abril,67
2006,26,Maio,104
2006,26,Junho,49
2006,26,Julho,46
2006,26,Agosto,878
2006,26,Setembro,39
2006,26,Outubro,42
2006,26,Novembro,15
2006,26,Dezembro,13
2006,27,Janeiro,103
2006,27,Fevereiro,45
2006,27,Março,45
2006,27,Abril,60
2006,27,Maio,693
2006,27,Junho,52
2006,27,Julho,76
2006,27,Agosto,120
2006,27,Setembro,52
2006,27,Outubro,91
2006,27,Novembro,31
2006,27,Dezembro,115
2006,28,Janeiro,124
2006,28,Fevereiro,3
2006,28,Março,42
2006,28,Abril,96
2006,28,Maio,66
2006,28,Junho,32
2006,28,Julho,168
2006,28,Agosto,57
2006,28,Setembro,56
2006,28,Outubro,307
2006,28,Novembro,32
2006,28,Dezembro,130
2006,29,Janeiro,9
2006,29,Fevereiro,NA
2006,29,Março,27
2006,29,Abril,458
2006,29,Maio,43
2006,29,Junho,57
2006,29,Julho,1115
2006,29,Agosto,52
2006,29,Setembro,111
2006,29,Outubro,17
2006,29,Novembro,33
2006,29,Dezembro,152
2006,30,Janeiro,33
2006,30,Fevereiro,NA
2006,30,Março,44
2006,30,Abril,231
2006,30,Maio,44
2006,30,Junho,115
2006,30,Julho,214
2006,30,Agosto,45
2006,30,Setembro,654
2006,30,Outubro,47
2006,30,Novembro,106
2006,30,Dezembro,279
2006,31,Janeiro,30
2006,31,Fevereiro,NA
2006,31,Março,100
2006,31,Abril,NA
2006,31,Maio,43
2006,31,Junho,NA
2006,31,Julho,69
2006,31,Agosto,63
2006,31,Setembro,NA
2006,31,Outubro,32
2006,31,Novembro,NA
2006,31,Dezembro,35
2007,01,Janeiro,5
2007,01,Fevereiro,48
2007,01,Março,36
2007,01,Abril,15
2007,01,Maio,16
2007,01,Junho,96
2007,01,Julho,74
2007,01,Agosto,56
2007,01,Setembro,1143
2007,01,Outubro,49
2007,01,Novembro,10
2007,01,Dezembro,209
2007,02,Janeiro,52
2007,02,Fevereiro,79
2007,02,Março,87
2007,02,Abril,61
2007,02,Maio,46
2007,02,Junho,589
2007,02,Julho,55
2007,02,Agosto,70
2007,02,Setembro,165
2007,02,Outubro,26
2007,02,Novembro,79
2007,02,Dezembro,14
2007,03,Janeiro,81
2007,03,Fevereiro,116
2007,03,Março,187
2007,03,Abril,35
2007,03,Maio,61
2007,03,Junho,64
2007,03,Julho,29
2007,03,Agosto,172
2007,03,Setembro,73
2007,03,Outubro,51
2007,03,Novembro,196
2007,03,Dezembro,50
2007,04,Janeiro,72
2007,04,Fevereiro,4
2007,04,Março,14
2007,04,Abril,81
2007,04,Maio,100
2007,04,Junho,57
2007,04,Julho,41
2007,04,Agosto,1017
2007,04,Setembro,41
2007,04,Outubro,124
2007,04,Novembro,16
2007,04,Dezembro,31
2007,05,Janeiro,108
2007,05,Fevereiro,33
2007,05,Março,46
2007,05,Abril,75
2007,05,Maio,608
2007,05,Junho,52
2007,05,Julho,70
2007,05,Agosto,206
2007,05,Setembro,56
2007,05,Outubro,333
2007,05,Novembro,44
2007,05,Dezembro,47
2007,06,Janeiro,196
2007,06,Fevereiro,29
2007,06,Março,24
2007,06,Abril,8
2007,06,Maio,66
2007,06,Junho,59
2007,06,Julho,122
2007,06,Agosto,83
2007,06,Setembro,80
2007,06,Outubro,704
2007,06,Novembro,36
2007,06,Dezembro,61
2007,07,Janeiro,27
2007,07,Fevereiro,34
2007,07,Março,53
2007,07,Abril,114
2007,07,Maio,39
2007,07,Junho,56
2007,07,Julho,1189
2007,07,Agosto,77
2007,07,Setembro,199
2007,07,Outubro,70
2007,07,Novembro,38
2007,07,Dezembro,140
2007,08,Janeiro,68
2007,08,Fevereiro,55
2007,08,Março,46
2007,08,Abril,18
2007,08,Maio,45
2007,08,Junho,133
2007,08,Julho,103
2007,08,Agosto,95
2007,08,Setembro,1083
2007,08,Outubro,56
2007,08,Novembro,48
2007,08,Dezembro,323
2007,09,Janeiro,50
2007,09,Fevereiro,104
2007,09,Março,81
2007,09,Abril,57
2007,09,Maio,39
2007,09,Junho,658
2007,09,Julho,60
2007,09,Agosto,109
2007,09,Setembro,167
2007,09,Outubro,44
2007,09,Novembro,106
2007,09,Dezembro,19
2007,10,Janeiro,55
2007,10,Fevereiro,131
2007,10,Março,196
2007,10,Abril,75
2007,10,Maio,50
2007,10,Junho,110
2007,10,Julho,41
2007,10,Agosto,206
2007,10,Setembro,58
2007,10,Outubro,47
2007,10,Novembro,239
2007,10,Dezembro,57
2007,11,Janeiro,49
2007,11,Fevereiro,13
2007,11,Março,13
2007,11,Abril,57
2007,11,Maio,121
2007,11,Junho,42
2007,11,Julho,43
2007,11,Agosto,949
2007,11,Setembro,49
2007,11,Outubro,46
2007,11,Novembro,15
2007,11,Dezembro,39
2007,12,Janeiro,104
2007,12,Fevereiro,37
2007,12,Março,40
2007,12,Abril,79
2007,12,Maio,766
2007,12,Junho,59
2007,12,Julho,75
2007,12,Agosto,221
2007,12,Setembro,67
2007,12,Outubro,113
2007,12,Novembro,42
2007,12,Dezembro,46
2007,13,Janeiro,94
2007,13,Fevereiro,28
2007,13,Março,37
2007,13,Abril,94
2007,13,Maio,165
2007,13,Junho,71
2007,13,Julho,108
2007,13,Agosto,83
2007,13,Setembro,57
2007,13,Outubro,566
2007,13,Novembro,45
2007,13,Dezembro,53
2007,14,Janeiro,8
2007,14,Fevereiro,163
2007,14,Março,31
2007,14,Abril,484
2007,14,Maio,69
2007,14,Junho,55
2007,14,Julho,808
2007,14,Agosto,133
2007,14,Setembro,135
2007,14,Outubro,44
2007,14,Novembro,44
2007,14,Dezembro,121
2007,15,Janeiro,49
2007,15,Fevereiro,46
2007,15,Março,54
2007,15,Abril,46
2007,15,Maio,49
2007,15,Junho,107
2007,15,Julho,118
2007,15,Agosto,234
2007,15,Setembro,968
2007,15,Outubro,46
2007,15,Novembro,40
